PropertyKey|RealEstatePropertyCode|ProvalLrsnId|NeighborhoodNbr|PropertyStreetNbrNameText|SalesTypeCode|SalesTypeDsc|DeedBookNbr|DeedPageNbr|GranteeName|SaleAmt|SaleDate|LandRecordDocumentNbr|MaskOwnerAddressInd
53664|17036153|30231|211026|1200 N NASH ST 0814|||4551|1212|RUCKHAUS KARIN TR|740000|2012-04-09 00:00:00||False
53664|17036153|30231|211026|1200 N NASH ST 0814|D|D-Resub/Declaration|4551|1216|RUCKHAUS KARIN TR|0|2012-04-12 00:00:00||False
53664|17036153|30231|211026|1200 N NASH ST 0814|5|5-Not Market Sale|4560|0822|RUCKHAUS KARIN TR|0|2012-05-09 00:00:00||False
53664|17036153|30231|211026|1200 N NASH ST 0814|||    |    |LONG MAURICE I JR  &|850000|2020-05-28 00:00:00|20200100011870                  |False
22572|17036154|30232|211026|1200 N NASH ST 0815|||2029|0488|HOEFLING JOHN A &|203300|1980-11-20 00:00:00||False
22572|17036154|30232|211026|1200 N NASH ST 0815|||2710|1476|HANSON ERIC R & NANCY M|345000|1995-01-12 00:00:00||False
22572|17036154|30232|211026|1200 N NASH ST 0815|5|5-Not Market Sale|3079|1469|HANSON ERIC R|0|2000-06-29 00:00:00||False
22572|17036154|30232|211026|1200 N NASH ST 0815|||3870|0189|RUCKHAUS KARIN|895000|2005-07-14 00:00:00||False
22572|17036154|30232|211026|1200 N NASH ST 0815|5|5-Not Market Sale|4325|1889|RUCKHAUS KARIN TR|0|2009-11-12 00:00:00||False
22572|17036154|30232|211026|1200 N NASH ST 0815|D|D-Resub/Declaration|4551|1219|RUCKHAUS KARIN TR|0|2012-04-12 00:00:00||False
22572|17036154|30232|211026|1200 N NASH ST 0815|||4560|2757|LONG MAURICE I JR|830000|2012-05-04 00:00:00||False
22572|17036154|30232|211026|1200 N NASH ST 0815|5|5-Not Market Sale|    |    |LONG MAURICE I JR  &  |0|2020-05-15 00:00:00|20200100010581                  |False
22573|17036155|30233|211026|1200 N NASH ST 0816|||2297|0012|WOLLMAN ALAN J                      |169000|1987-09-29 00:00:00||False
22573|17036155|30233|211026|1200 N NASH ST 0816|||2736|1414|HANSON ERIC R &                     |225000|1995-08-10 00:00:00||False
22573|17036155|30233|211026|1200 N NASH ST 0816|5|5-Not Market Sale|3079|1473|HANSON ERIC R                       |0|2000-06-29 00:00:00||False
22573|17036155|30233|211026|1200 N NASH ST 0816|||3979|0001|SIMO ERNEST                         |652000|2006-05-09 00:00:00||False
22574|17036156|30234|211026|1200 N NASH ST 0817|2|2-Sale or Gift to Relative|2628|0246|MICKLITSCH MAX S                    |0|1993-10-12 00:00:00||False
22574|17036156|30234|211026|1200 N NASH ST 0817|||2683|1812|DEATON GARY FLOYD                   |210000|1994-06-23 00:00:00||False
22574|17036156|30234|211026|1200 N NASH ST 0817|||3700|2653|MCINTIRE DONNA M                    |414000|2004-05-14 00:00:00||False
22575|17036157|30235|211026|1200 N NASH ST 0818|||2006|0001|PROSPECT HOUSE ASSOCIATES           |0|1980-01-23 00:00:00||False
22575|17036157|30235|211026|1200 N NASH ST 0818|||2038|1336|KRAMER EVELYN RUTH &                |169900|1981-03-31 00:00:00||False
22575|17036157|30235|211026|1200 N NASH ST 0818|2|2-Sale or Gift to Relative|3277|0450|KRAMER EVELYN RUTH                  |0|2002-02-26 00:00:00||False
22576|17036158|30236|211026|1200 N NASH ST 0819|||    |    |                                    |0|1900-01-01 00:00:00||False
22576|17036158|30236|211026|1200 N NASH ST 0819|||2029|0460|SHARP JAMES R &                     |166760|1980-11-20 00:00:00||False
22576|17036158|30236|211026|1200 N NASH ST 0819|W|W-Will / R.O.S/L O H|2029|0460|GEORGIANA SHELDON                   |0|1985-01-17 00:00:00||False
22576|17036158|30236|211026|1200 N NASH ST 0819|W|W-Will / R.O.S/L O H|X118|2412|SHARP GEORGIANA SHELDON EST         |0|2012-07-17 00:00:00||False
22576|17036158|30236|211026|1200 N NASH ST 0819|E|E-Estate Sale|4684|0153|OELKE AMELIA A                      |810000|2013-05-02 00:00:00||False
22577|17036159|30237|211026|1200 N NASH ST 0820|||2029|0514|KOERING MARILYN J                   |123715|1980-11-21 00:00:00||False
22577|17036159|30237|211026|1200 N NASH ST 0820|5|5-Not Market Sale|2760|0771|KOERING MARILYN J  TR               |0|1996-01-23 00:00:00||False
22577|17036159|30237|211026|1200 N NASH ST 0820|||3316|0295|RUSH JERALDINE                      |280000|2002-06-21 00:00:00||False
22577|17036159|30237|211026|1200 N NASH ST 0820|||    |    |PORTER ROBERT R                     |620000|2015-05-15 00:00:00|20150100010380                  |False
22578|17036160|30238|211026|1200 N NASH ST 0821|||2653|1785|TAYLOR KENT P ET AL                 |215000|1994-01-21 00:00:00||False
22578|17036160|30238|211026|1200 N NASH ST 0821|2|2-Sale or Gift to Relative|2928|0879|HARRELL JOYCE K                     |0|1998-09-17 00:00:00||False
22578|17036160|30238|211026|1200 N NASH ST 0821|||3442|1267|HUTCHISON BARBARA J                 |340000|2003-01-08 00:00:00||False
22578|17036160|30238|211026|1200 N NASH ST 0821|A|A-Correction Deed|3686|2030|HUTCHISON BARBARA J                 |0|2003-01-15 00:00:00||False
65966|17036161|30239|211026|1200 N NASH ST 0822|||2438|1361|EURE W WAYLAND JR & KRIS            |298000|1990-06-27 00:00:00||False
65966|17036161|30239|211026|1200 N NASH ST 0822|5|5-Not Market Sale|2800|1095|EURE KRIS                           |0|1996-10-02 00:00:00||False
65966|17036161|30239|211026|1200 N NASH ST 0822|||4310|1142|KHAJAVI KAMIAR &                    |750000|2009-09-16 00:00:00||False
22579|17036162|30240|211026|1200 N NASH ST 0823|||2196|1525|WOOD LYNN ROSS                      |190000|1985-11-07 00:00:00||False
22579|17036162|30240|211026|1200 N NASH ST 0823|||2420|1067|MANN JOAN E                         |269000|1990-02-12 00:00:00||False
22579|17036162|30240|211026|1200 N NASH ST 0823|W|W-Will / R.O.S/L O H|X123|0238|MANN GARY J                         |0|2013-02-02 00:00:00||False
22579|17036162|30240|211026|1200 N NASH ST 0823|5|5-Not Market Sale|    |    |MANN GARY J  TR                     |0|2019-04-26 00:00:00|20190100007315                  |False
22580|17036163|30241|211026|1200 N NASH ST 0824|||2063|0611|CACTUS INVESTMENT CO LTD|221520|1982-04-15 00:00:00||False
22580|17036163|30241|211026|1200 N NASH ST 0824|||2252|1307|WILSON J RICHARD & ANNE M|205000|1986-11-26 00:00:00||False
22580|17036163|30241|211026|1200 N NASH ST 0824|5|5-Not Market Sale|4742|0248|WILSON J RICHARD  TR|0|2013-10-07 00:00:00||False
22580|17036163|30241|211026|1200 N NASH ST 0824|C|C-Condo Parking Space|    |    |RIDDELL RONALD L|0|2015-04-24 00:00:00|20150100008429                  |False
22580|17036163|30241|211026|1200 N NASH ST 0824|||    |    |RIDDELL RONALD L|740000|2015-04-27 00:00:00|20150100008428                  |False
22580|17036163|30241|211026|1200 N NASH ST 0824|D|D-Resub/Declaration|    |    |PROSPECT HOUSE CONDOMINIUM|0|2015-04-28 00:00:00|20150100008429                  |False
22580|17036163|30241|211026|1200 N NASH ST 0824|||    |    |BYRNE DENNIS C  |815000|2020-08-10 00:00:00|20200100019792                  |False
22580|17036163|30241|211026|1200 N NASH ST 0824|||||WYNES MARY DEBORAH & DANIEL A WYNES CO TRS|965000|2024-04-01 00:00:00|20240100003493                  |False
65967|17036164|30242|211026|1200 N NASH ST 0825|||2006|0001|PROSPECT HOUSE ASSOCIATES           |0|1980-01-23 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|||2042|0381|MILONE PETER A & TULLA              |210010|1981-05-26 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|5|5-Not Market Sale|3716|0719|MILONE PETER A SR                   |0|2004-06-01 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|W|W-Will / R.O.S/L O H|X079|2502|MILONE PETER A SR ETAL              |0|2007-04-02 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|5|5-Not Market Sale|4221|1029|MILONE PETER A SR TR ETAL           |0|2008-10-02 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|5|5-Not Market Sale|4390|1556|MILONE PETER A SR TR  ETAL          |0|2010-08-26 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|W|W-Will / R.O.S/L O H|X119|757 |MILONE PAUL RANDALL TR ETAL         |0|2012-07-30 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|W|W-Will / R.O.S/L O H|4221|1029|MALONE PETER A JR TR ETAL           |0|2012-07-30 00:00:00||False
65967|17036164|30242|211026|1200 N NASH ST 0825|5|5-Not Market Sale|    |    |MILONE LINDA G MCCARTHY             |0|2015-07-31 00:00:00|20150100017193                  |False
65967|17036164|30242|211026|1200 N NASH ST 0825|7|7-Partial Interest|    |    |MILONE PAUL RANDALL                 |600000|2015-07-31 00:00:00|20150100017192                  |False
65967|17036164|30242|211026|1200 N NASH ST 0825|5|5-Not Market Sale|||MCCARTHY-MILONE LINDA G TR|0|2022-04-04 00:00:00|20220100006617                  |False
22581|17036165|30243|211026|1200 N NASH ST 0826|||2029|0418|CREAL JAMES B &|131915|1980-11-21 00:00:00||False
22581|17036165|30243|211026|1200 N NASH ST 0826|||2107|1317|REID JOHN M|156000|1983-09-28 00:00:00||False
22581|17036165|30243|211026|1200 N NASH ST 0826|2|2-Sale or Gift to Relative|3232|2005|PLANTERS BANK & TRUST CO OF VA|0|2001-09-13 00:00:00||False
22581|17036165|30243|211026|1200 N NASH ST 0826|2|2-Sale or Gift to Relative|3214|0825|PLANTERS BANK & TRUST CO OF VA|0|2001-09-13 00:00:00||False
22581|17036165|30243|211026|1200 N NASH ST 0826|7|7-Partial Interest|3273|1667|DARNEILLE PATRICIA T ET AL|162000|2002-03-08 00:00:00||False
22581|17036165|30243|211026|1200 N NASH ST 0826|7|7-Partial Interest|3273|1670|DARNEILLE PATRICIA T|108000|2002-03-11 00:00:00||False
22581|17036165|30243|211026|1200 N NASH ST 0826|C|C-Condo Parking Space|3876|2665|DARNEILLE PATRICIA T|0|2005-07-26 00:00:00||False
22581|17036165|30243|211026|1200 N NASH ST 0826|F|F-Multiple RPCs Not Market Sal|    |    |DARNEILLE PATRICIA T TR|0|2024-08-30 00:00:00|20240100011644                  |False
22582|17036166|30244|211026|1200 N NASH ST 0827|4|4-Multiple RPCs, Not A Coded S|2174|0202|PROSPECT HOUSE LIMITED              |360000|1984-06-29 00:00:00||False
22582|17036166|30244|211026|1200 N NASH ST 0827|||2412|1132|WEBB JAMES H JR &                   |230000|1989-12-15 00:00:00||False
22582|17036166|30244|211026|1200 N NASH ST 0827|5|5-Not Market Sale|3775|2665|WEBB JAMES H JR                     |0|2004-10-20 00:00:00||False
22582|17036166|30244|211026|1200 N NASH ST 0827|5|5-Not Market Sale|    |    |WEBB JAMES H JR  TR                 |0|2017-05-31 00:00:00|20170100011925                  |False
65968|17036167|30245|211026|1200 N NASH ST 0828|C|C-Condo Parking Space|2448|1498|FELDMAN MYER                        |0|1990-07-27 00:00:00||False
65968|17036167|30245|211026|1200 N NASH ST 0828|||2502|1629|SCHILLING DENNIS TR                 |295000|1991-11-27 00:00:00||False
65968|17036167|30245|211026|1200 N NASH ST 0828|6|6-Quitclaim|2947|0420|FELDMAN MYER                        |0|1998-11-06 00:00:00||False
65968|17036167|30245|211026|1200 N NASH ST 0828|||3077|1467|SLOAN JOHN F                        |350000|2000-08-15 00:00:00||False
65968|17036167|30245|211026|1200 N NASH ST 0828|||3890|0608|SPEARING ROBERT E &                 |840000|2005-08-15 00:00:00||False
65968|17036167|30245|211026|1200 N NASH ST 0828|||    |    |HOLTZ NICHOLAS                      |740000|2018-12-06 00:00:00|20180100021227                  |False
22583|17036168|30246|211026|1200 N NASH ST 0829|||2006|0001|PROSPECT HOUSE ASSOCIATES|0|1980-01-23 00:00:00||False
22583|17036168|30246|211026|1200 N NASH ST 0829|||2053|0781|CLARK DEENA ET AL|190000|1981-11-13 00:00:00||False
22583|17036168|30246|211026|1200 N NASH ST 0829|W|W-Will / R.O.S/L O H|2053|0781|LEOPOLD NIKIA S|0|2003-08-01 00:00:00||False
22583|17036168|30246|211026|1200 N NASH ST 0829|E|E-Estate Sale|3896|2592|REED LAWRENCE L|650000|2005-08-30 00:00:00||False
22583|17036168|30246|211026|1200 N NASH ST 0829|W|W-Will / R.O.S/L O H|X148|2751|DARNEILLE PATRICIA T|0|2016-01-10 00:00:00||False
22583|17036168|30246|211026|1200 N NASH ST 0829|F|F-Multiple RPCs Not Market Sal|    |    |DARNEILLE PATRICIA T TR|0|2024-08-30 00:00:00|20240100011644                  |False
22584|17036169|30247|211026|1200 N NASH ST 0830|||2036|1281|HAYES ANNA MAE MCCABE               |128547|1981-03-12 00:00:00||False
22584|17036169|30247|211026|1200 N NASH ST 0830|5|5-Not Market Sale|2036|1281|HAYS ANNA MAE MCCABE                |0|1982-04-14 00:00:00||False
22584|17036169|30247|211026|1200 N NASH ST 0830|5|5-Not Market Sale|3834|2128|HAYS ANNA MAE VIOLET MCCABE         |0|2005-04-11 00:00:00||False
22584|17036169|30247|211026|1200 N NASH ST 0830|||    |    |KINNEY JONATHAN C  TR  ET AL        |580000|2019-03-13 00:00:00|20190100004105                  |False
53665|17036170|30248|211026|1200 N NASH ST 0831|5|5-Not Market Sale|2031|1083|DUNSMORE R BARRIE                   |0|1980-12-25 00:00:00||False
53665|17036170|30248|211026|1200 N NASH ST 0831|||2394|1854|LANCER CORPORATION                  |212500|1989-07-24 00:00:00||False
53665|17036170|30248|211026|1200 N NASH ST 0831|||||KINNEY JONATHAN C CO TR|532000|2024-12-23 00:00:00|20240100014976                  |False
22585|17036171|30249|211026|1200 N NASH ST 0832|||2415|1380|RUCKHAUS KARIN                      |205000|1990-01-10 00:00:00||False
22585|17036171|30249|211026|1200 N NASH ST 0832|||2631|1636|LEE ELLANA K                        |215000|1993-10-27 00:00:00||False
22585|17036171|30249|211026|1200 N NASH ST 0832|||    |    |DELOATCH RESHEA                     |555000|2018-03-14 00:00:00|20180100004188                  |False
22586|17036172|30250|211026|1200 N NASH ST 0833|4|4-Multiple RPCs, Not A Coded S|2174|0266|PROSPECT HOUSE LIMITED              |360000|1983-11-30 00:00:00||False
22586|17036172|30250|211026|1200 N NASH ST 0833|||2423|0073|MATSUOKA SACHIKO                    |235000|1990-03-06 00:00:00||False
22586|17036172|30250|211026|1200 N NASH ST 0833|||3087|0275|COOPER EDWARD S & CYNTHIA P         |245000|2000-09-28 00:00:00||False
22586|17036172|30250|211026|1200 N NASH ST 0833|||||BLOOMIN LLC  |640000|2025-09-18 00:00:00|20250100012144                  |False
53666|17036173|30251|211026|1200 N NASH ST 0834|1|1-Foreclosure, Auction, Bankru|2858|1562|NAB ASSET VENTURE III LP            |285100|1997-11-06 00:00:00||False
53666|17036173|30251|211026|1200 N NASH ST 0834|4|4-Multiple RPCs, Not A Coded S|2936|1179|SHURTZ DAVID L & SHARON E           |610000|1998-09-28 00:00:00||False
53666|17036173|30251|211026|1200 N NASH ST 0834|C|C-Condo Parking Space|3355|0037|SHURTZ DAVID L & SHARON E           |0|2002-08-16 00:00:00||False
53666|17036173|30251|211026|1200 N NASH ST 0834|5|5-Not Market Sale|4164|0879|SHURTZ DAVID L                      |0|2008-01-29 00:00:00||False
53666|17036173|30251|211026|1200 N NASH ST 0834|2|2-Sale or Gift to Relative|4376|0853|SHURTZ DAVID L                      |0|2010-07-09 00:00:00||False
22587|17036174|30252|211026|1200 N NASH ST 0835|1|1-Foreclosure, Auction, Bankru|2858|1562|NAB ASSET VENTURE III LP            |285100|1997-11-06 00:00:00||False
22587|17036174|30252|211026|1200 N NASH ST 0835|4|4-Multiple RPCs, Not A Coded S|2936|1179|SHURTZ DAVID L & SHARON E           |610000|1998-09-28 00:00:00||False
22587|17036174|30252|211026|1200 N NASH ST 0835|5|5-Not Market Sale|4164|0882|SHURTZ DAVID L                      |0|2008-01-29 00:00:00||False
22587|17036174|30252|211026|1200 N NASH ST 0835|2|2-Sale or Gift to Relative|4376|0853|SHURTZ DAVID L                      |0|2010-07-09 00:00:00||False
22588|17036175|30253|211026|1200 N NASH ST 0836|||2293|0196|KALENIK SANDRA L|165000|1987-08-28 00:00:00||False
22588|17036175|30253|211026|1200 N NASH ST 0836|C|C-Condo Parking Space|2522|0097|KALENIK SANDRA L|0|1992-01-29 00:00:00||False
22588|17036175|30253|211026|1200 N NASH ST 0836|W|W-Will / R.O.S/L O H|X121|0092|CAMPBELL CLARKE MARTIN|0|1993-02-22 00:00:00||False
22588|17036175|30253|211026|1200 N NASH ST 0836|||4639|0126|GORE JOHN C &|525000|2012-12-27 00:00:00||False
22588|17036175|30253|211026|1200 N NASH ST 0836|W|W-Will / R.O.S/L O H|    |    |GORE ANTONIA M S |0|2025-05-20 00:00:00|20120100044359                  |False
22589|17036176|30254|211026|1200 N NASH ST 0837|||2480|0031|REED LAWRENCE L                     |197400|1991-06-26 00:00:00||False
22589|17036176|30254|211026|1200 N NASH ST 0837|C|C-Condo Parking Space|2915|1643|REED LAWRENCE L                     |0|1998-08-07 00:00:00||False
22589|17036176|30254|211026|1200 N NASH ST 0837|C|C-Condo Parking Space|3876|2657|REED LAWRENCE L                     |0|2005-07-26 00:00:00||False
22589|17036176|30254|211026|1200 N NASH ST 0837|||3888|0672|KRESS KENNETH A &                   |615000|2005-08-10 00:00:00||False
22589|17036176|30254|211026|1200 N NASH ST 0837|2|2-Sale or Gift to Relative|3902|0922|KRESS KENNETH A TR                  |0|2005-09-02 00:00:00||False
22589|17036176|30254|211026|1200 N NASH ST 0837|||4587|1503|CEBULASH IRA                        |500000|2012-08-02 00:00:00||False
22590|17036177|30255|211026|1200 N NASH ST 0838|||2232|1915|PORTELLI BERNARD A &                |150000|1986-04-16 00:00:00||False
22590|17036177|30255|211026|1200 N NASH ST 0838|||2587|0379|METHFESSEL HERMAN J &               |215000|1993-04-26 00:00:00||False
22590|17036177|30255|211026|1200 N NASH ST 0838|||3915|0763|VALDER JOSEPH B                     |630000|2005-10-20 00:00:00||False
22590|17036177|30255|211026|1200 N NASH ST 0838|||4587|1481|CEBULASH IRA                        |529500|2012-08-02 00:00:00||False
22591|17036178|30256|211026|1200 N NASH ST 0839|A|A-Correction Deed|2972|1213|GORE JOHN C & ANTONIA M S|0|1997-05-07 00:00:00||False
22591|17036178|30256|211026|1200 N NASH ST 0839|||2830|1182|GORE JOHN C & ANTONIA M S|220000|1997-05-07 00:00:00||False
22591|17036178|30256|211026|1200 N NASH ST 0839|C|C-Condo Parking Space|4741|0178|GORE JOHN C & ANTONIA M S|35000|2012-11-25 00:00:00||False
22591|17036178|30256|211026|1200 N NASH ST 0839|W|W-Will / R.O.S/L O H|    |    |GORE ANTONIA M S|0|2025-05-20 00:00:00|19990100009953                  |False
22592|17036179|30257|211026|1200 N NASH ST 0840|4|4-Multiple RPCs, Not A Coded S|2264|0475|KRAAS ROBERT A & IRENE W            |325000|1987-03-10 00:00:00||False
22592|17036179|30257|211026|1200 N NASH ST 0840|4|4-Multiple RPCs, Not A Coded S|2649|1537|TARR JAMES S JR                     |400000|1993-12-30 00:00:00||False
22592|17036179|30257|211026|1200 N NASH ST 0840|2|2-Sale or Gift to Relative|3407|0001|TARR JAMES S JR                     |0|2002-11-05 00:00:00||False
22593|17036180|30258|211026|1200 N NASH ST 0841|||2414|0550|DEMATTEIS JOELLE|315000|1989-12-28 00:00:00||False
22593|17036180|30258|211026|1200 N NASH ST 0841|||2612|0732|RANGUS FRANK J ET AL|310000|1993-08-09 00:00:00||False
22593|17036180|30258|211026|1200 N NASH ST 0841|||3530|0073|PORTNEY PAUL A|565000|2003-06-16 00:00:00||False
22593|17036180|30258|211026|1200 N NASH ST 0841|5|5-Not Market Sale|4133|2561|BATESON SUSAN D TR|0|2007-09-07 00:00:00||False
22593|17036180|30258|211026|1200 N NASH ST 0841|||4133|2540|MCKAY SUSAN D BATESON|875000|2007-09-07 00:00:00||False
22593|17036180|30258|211026|1200 N NASH ST 0841|2|2-Sale or Gift to Relative|4693|0371|BATESON SUSAN D  TR|0|2013-05-28 00:00:00||False
